pH,Dissolved Oxygen (mg/L),Turbidity (NTU),Electrical Conductivity (µS/cm),Total Dissolved Solids (TDS) (mg/L),Nitrate (NO3⁻) (mg/L),Phosphate (PO4³⁻) (mg/L),BOD (mg/L),COD (mg/L),Coliform Bacteria (CFU/mL),Ammonia (mg/L),Water Quality Category
7.548780539,5.774287695,4.752295853,778.242993,81.06662161,0.074631404,4.788833291,0.092008976,44.44035285,851,4.040388339,1
7.381525494,9.450269189,2.908111465,547.9059288,200.6550689,4.226866197,0.388562092,6.272584006,34.62497587,303,0.622526272,1
7.301526122,13.8466974,2.183070949,256.4549205,191.1664061,7.180681612,2.661801174,3.163754074,10.51025919,763,4.853000339,1
7.619280663,13.37388066,2.900444173,742.0504828,336.0403949,4.42693702,1.516821411,9.731447114,37.80918623,373,2.774658222,1
6.810480492,4.431737358,2.583491926,855.6864086,210.1809981,7.322192063,1.964195382,1.937170508,26.71996868,949,0.914619992,0
6.863856261,5.648148157,3.793881269,1367.854704,116.8280517,2.330189644,0.89825609,3.458285703,32.62229933,815,0.656077415,1
8.223571242,5.317287735,1.41248033,1333.411657,318.4101839,8.131420045,2.89036051,3.578411586,35.96322408,111,2.957547661,0
8.392230924,11.2597991,1.765251958,186.7108723,416.4727643,5.884312405,4.789896766,0.084514961,24.00946457,877,3.164997219,1
7.246618633,12.1778533,4.470471513,820.7556651,221.9555725,2.107630994,2.515363001,8.39207953,46.68394021,5,0.265128855,0
7.041489346,6.135113663,4.732282566,404.4687911,109.5209218,2.367204759,0.414572907,0.319944601,15.35899467,929,1.215009571,0
7.787999086,9.05852693,4.462791137,355.7847754,138.5096888,6.280304646,3.100006667,9.401798347,36.86047229,702,3.977309606,0
7.317468342,12.40703028,2.09723997,1663.239192,156.8674873,8.299395932,1.701114972,8.920743511,10.1743832,845,0.248123139,1
6.550772711,11.32801545,3.901827515,131.7346726,184.9539168,4.15627782,4.279625948,5.355219161,46.98604422,943,4.27544332,0
6.812305195,9.422372055,2.381678667,867.406608,339.2577817,2.583004291,2.173390742,5.435955749,14.50016533,278,3.290812383,0
7.931944458,9.903476905,2.487699261,377.9971287,320.425468,8.670116069,0.964198045,6.53777923,13.79536921,381,2.172116297,1
7.817847884,9.083605469,1.023400545,1764.693921,363.2359377,6.692682918,0.955528113,3.870500119,23.32030532,851,1.732164245,0
6.554191985,6.975484513,2.955651516,1136.229001,213.125893,4.480854873,3.843820904,6.472222834,24.94265144,12,0.096244819,0
6.943944324,9.650219929,0.930679489,501.1922409,420.7989433,4.879001953,1.327937992,0.447683887,18.57200289,302,4.126074729,1
6.962149593,10.88885302,1.657823495,1029.73321,141.8394475,2.042564679,3.836166971,0.540476273,33.40486644,555,0.71360927,0
7.843785487,12.73322916,4.275151008,1476.398401,261.0683364,6.268026301,1.029436554,4.572304196,27.71656392,616,1.547709959,0
6.539421076,10.36291354,1.035379046,1918.330117,410.4224247,3.587425105,1.608431844,5.496223011,11.36702356,159,2.845534902,1
6.708217164,11.61121537,0.355791426,479.8697083,131.0713915,9.956451767,2.327434862,8.878176403,22.78608249,153,1.229963,0
8.099832171,5.60071635,0.345037963,1778.054456,99.43840118,4.801835153,4.715979248,1.046606339,42.41731654,753,2.485702319,0
6.857089324,8.615574744,4.703922603,1871.893023,447.6577855,4.858856062,4.658657124,8.226479272,37.58806139,180,4.046714144,0
7.805492216,4.093316198,2.53460219,1837.020062,204.3183482,5.658517874,1.034359377,2.100473373,38.99483414,525,2.352689674,0
6.976365562,6.466788645,2.047060359,1289.057996,357.7415562,9.167560031,1.791095206,3.940836485,37.92467696,179,4.744886721,1
6.698882786,11.26461715,4.054392905,1278.150276,61.40687192,8.008180999,0.746996942,3.166024348,22.43892086,376,4.237503102,1
6.986344382,13.91809951,4.17912964,836.2607347,360.5210998,4.511300698,2.549925397,4.001552729,13.98655688,803,1.665196177,1
7.944533864,4.991780996,1.660955166,1517.17587,192.2455902,7.18699266,2.302912753,1.504954981,20.89868736,775,1.999810623,1
8.211392936,8.014943159,3.468090287,1086.023336,75.08338411,5.862354988,4.503800812,5.035700744,43.27141201,167,2.116633635,0
8.160439729,12.00070969,3.855614079,1371.004239,324.4157427,4.923670487,4.650026889,8.016425898,49.21883191,213,3.130897265,1
7.294367059,6.040356346,3.273253434,885.4929125,158.3617172,1.923157728,1.917836955,4.415340104,29.75388059,149,1.433978646,1
7.836170273,9.550849493,0.757975374,1476.418105,224.0632589,4.639362635,2.458689715,4.906135759,10.3880142,15,4.846245694,0
6.909968591,11.33071296,4.379415418,1657.719459,86.26136553,2.45818587,4.481181246,8.487675853,15.60179249,90,3.043421103,0
7.086295461,10.1598545,2.695472764,335.5507004,116.223463,9.148421499,4.033539039,7.060581146,22.88322301,119,1.997008294,0
8.292671637,5.880247346,1.412362132,1674.212945,184.089756,3.354068135,0.018281557,4.904544085,33.14341394,955,3.225049077,1
6.526003847,7.553845687,2.126140927,1103.578237,90.39177525,9.522640145,1.600297821,2.576956482,13.00374583,252,1.977025053,0
6.671017062,11.83791784,0.187855452,1697.098523,459.8718191,5.330552901,2.10887121,8.849267468,47.73429195,59,4.088978405,0
6.91577251,9.542265141,0.639334006,891.0383274,52.72116943,6.315443787,1.148581418,5.770204017,24.60334693,265,2.839204803,0
6.553064408,4.052296135,3.827733753,789.1289465,267.7370985,5.429404445,0.997858079,2.211476101,46.50336872,408,0.209852517,1
6.86287087,11.6099076,5.82E-05,1834.368428,105.4613562,1.29380617,0.188922533,2.691197526,41.22087211,30,0.883784337,1
7.666083122,4.353113549,2.082829142,539.7800717,188.4555903,3.75821219,3.216848625,8.031330889,40.2174909,20,4.324969865,1
7.342849101,11.45733783,2.612550905,1696.214034,466.7268019,0.991461123,1.312551452,0.441455621,34.26878319,730,2.814499132,1
8.285343422,6.024805602,0.2731721,993.8401164,122.762549,6.229540442,0.261735892,9.92092187,35.07135268,592,4.751717383,1
8.134887123,13.5807348,4.865390815,1052.486113,484.6245439,4.468741952,1.154896553,1.303516797,35.52012941,288,0.362111564,1
7.183634703,7.679407513,1.130626656,651.5131489,142.6074696,7.779849716,4.009569764,7.960685254,35.14885548,542,1.47630315,1
7.018846867,7.269316163,1.520993598,1167.432291,383.7047488,2.20470481,4.257445908,3.947753168,32.14912926,497,0.967716866,0
7.259384816,5.488880503,1.519712561,684.1618327,296.0047692,1.645660584,2.415331226,4.922161833,49.45656074,745,2.769201461,0
7.680589885,7.056042155,1.152083311,126.5753578,448.0154274,4.06332231,2.080353352,8.806505775,39.2916227,473,1.913964155,0
7.036127282,12.76650762,0.00736911,580.3972804,299.296965,9.265853832,4.889268468,4.129111896,41.07785554,404,0.78636767,1
7.748297816,13.96334338,3.64672397,62.43913464,290.5516486,7.10421815,1.002823298,5.374937537,44.8985126,547,3.21375957,1
7.318823304,7.683095305,4.834227499,1957.791835,137.9561002,4.189236248,1.076796414,0.492996624,18.62559051,960,2.681491829,0
7.604094362,8.48610631,1.121467416,1933.207059,124.8032129,5.172721698,1.459335885,0.023474739,13.35216636,131,1.373681256,0
7.372253058,11.22070938,3.315235959,820.5528301,462.420118,0.842130112,0.863786591,2.44799873,29.31577746,323,2.398856789,1
7.088931519,12.8619578,3.709481635,1470.323166,197.5271895,9.845758964,1.896827991,6.805830929,30.56322782,857,3.728691575,1
8.396906614,9.930443342,4.242126895,724.3218919,217.4370147,6.664073047,4.554171135,1.212648934,43.1672712,131,1.026358373,1
8.027211588,7.915256982,2.113145985,1358.631656,391.9206463,2.854040685,3.076739203,1.137619588,27.75134317,520,1.464528734,1
6.780226352,8.126218408,1.514654528,1620.588584,202.4705671,5.858083942,2.059732743,4.10960608,32.83412102,29,1.730554935,1
8.236935952,10.95618146,1.62647567,1896.174677,478.428101,1.094823661,4.672053973,6.478370386,31.08283754,626,3.733632186,1
7.474862396,4.032182636,3.563106665,830.4139379,382.067496,9.658366688,0.242321162,7.120719922,11.52811135,300,4.234612998,1
8.289104454,10.19589337,4.083897333,1577.431067,318.8431592,1.747849879,1.05138089,1.784506741,34.60859586,3,1.881942482,1
8.099710512,7.554930104,0.908069839,568.5604787,446.4028222,6.480303181,2.829443026,0.795881474,43.12173143,324,1.483104309,0
7.350427009,11.94197331,1.854705041,1981.147992,72.32265876,2.454544625,3.077763116,9.403970339,16.30002192,508,4.447233792,1
6.544938617,4.929906398,4.509700984,100.2507176,165.6782115,7.175613826,0.197787533,2.606663826,33.77326936,236,4.996824661,1
7.037354719,9.882022669,4.033467598,1226.881173,259.2663504,7.768213672,2.01519379,8.533464976,33.74442178,534,3.351768198,1
7.583268429,8.809728899,4.924292014,1336.036664,152.1403428,6.734197289,3.245769824,8.634914505,16.56739856,15,4.949903075,0
7.76695644,10.42325526,3.771241298,1391.688836,384.7573343,6.144994603,3.490352732,7.725225918,14.93854295,533,3.299831389,0
7.015775371,4.648535945,1.965976005,284.7557786,463.643614,8.92469094,3.190699513,1.688336067,49.20207772,996,3.66730136,1
6.778712148,9.799837874,2.95318917,1880.133078,240.696554,0.78626711,1.602816122,8.218014593,25.74876679,583,1.943280008,0
8.169860474,9.61484588,3.305071271,403.3073941,203.9596701,3.309147658,0.467600618,7.692505592,19.09686915,815,2.164837735,0
8.468804361,9.606600944,0.392279082,1264.369136,482.6978295,2.482874796,2.135562232,5.967229901,16.85298178,445,0.72067832,0
7.551380365,10.03487667,2.722484796,484.2183543,250.1835948,9.880139621,0.643772187,3.372020352,36.70406854,992,4.113750074,1
6.843358572,10.76467937,3.546604142,649.0720132,270.0717802,3.893897797,4.738118293,2.625086043,34.37781189,502,4.655295154,1
7.044614653,12.04989,0.83660652,1115.594156,208.2424426,7.326126992,2.37585433,1.218892121,35.74208492,955,3.117190668,1
6.536781353,6.698207201,3.903158587,863.5271662,459.2968129,6.847251639,1.586295872,5.097570669,13.5202411,229,1.718236542,1
8.328597613,12.2504941,2.918863903,362.4399219,306.0299675,2.120812375,3.831520356,5.852608755,45.74138334,106,0.770081627,1
6.735502166,8.982556823,4.761108928,383.3259847,392.9785642,2.389976802,2.489742963,3.593389905,25.57065587,719,1.325781149,1
7.653032951,4.770582791,0.212111491,865.3823369,415.3130233,2.812845636,1.55017012,4.753590677,22.53477626,388,1.277052104,1
7.048110441,4.585509292,1.326630688,1526.701808,203.8320689,4.111272783,4.059838712,3.635144574,28.49445789,719,3.067639421,0
7.608356005,7.342383187,3.007769396,1801.031061,245.1624491,2.343250657,4.335760755,6.410060573,25.60264263,262,4.725187327,1
7.802840777,11.84896977,1.482799561,214.0489414,431.8122985,0.196514827,3.365040831,9.012592078,44.54308013,562,0.241359435,1
8.159483607,11.07680935,3.57212082,816.5526197,213.4649083,8.793930568,0.234822112,1.63920262,47.17043901,64,0.005111498,1
6.912842544,11.88614965,3.795026413,245.4788493,407.2708101,9.656098314,2.831614401,3.814088099,22.13812866,264,3.000909722,1
6.521991657,9.172690564,0.51257982,82.35533723,473.4465452,3.41570387,3.81647456,1.40868604,44.5574323,337,1.42030231,1
6.77377126,8.40198998,2.569272321,1340.351431,330.4446679,3.385068794,0.68251506,6.249437704,41.26092518,300,4.402741712,1
8.300037284,5.474525267,2.544452778,1224.776412,383.7322794,0.070918128,1.143353757,7.288705095,47.23230689,377,1.63625154,1
8.247780155,7.281927536,1.846403851,367.8872719,412.2937904,6.802506883,4.412475525,9.319127326,19.83001249,174,1.448688003,1
7.694826204,8.340193662,4.664624313,505.9350245,430.267842,8.254398957,0.100608609,2.788719263,33.078366,962,1.347553106,0
7.701033721,4.886004297,4.137531599,96.23011961,227.774002,1.466083004,3.763635689,9.502112059,20.98178339,151,0.724264136,0
7.830073349,6.206119527,3.48604691,1678.147051,73.06855663,1.596663494,2.368866463,0.632626718,42.96377962,475,2.907652371,1
6.850742557,9.982252941,3.571633179,1950.646662,230.8443221,7.9008325,2.233860794,6.030138634,10.21296762,265,0.841068012,1
8.328823892,11.35663114,2.308580719,314.1460967,353.1903034,6.162907484,0.035482662,0.571327193,32.59276652,328,2.123155799,0
7.33754105,13.98347511,4.604972605,501.3766668,252.6576736,0.448605576,4.096991155,8.937741878,23.56813725,972,2.304860261,1
7.266277056,13.33113331,3.472977136,1743.398572,387.0334179,6.225469905,1.799124503,5.298090571,22.90734828,815,0.102460234,1
7.537835411,10.425652,3.644905308,1856.604406,210.6420933,3.089177228,2.703828157,6.693483508,35.79625295,162,0.084036399,0
6.593931934,8.212480533,4.308454519,868.2733965,335.6348635,3.687251555,3.386503432,8.315739259,44.05937797,437,2.601063444,1
6.832566738,10.36177365,1.370357947,148.7138209,133.8889122,7.697314183,3.513147882,1.503106225,34.36781566,342,3.480173661,1
7.976067233,11.85651618,4.035354519,126.8140757,387.2162465,8.109351927,4.779900294,0.385915619,44.12691915,366,4.710712411,1
6.665597336,5.183361909,0.976203015,1169.202239,295.563186,4.003566268,2.656699766,8.788811459,20.58388448,464,0.895596421,0
7.706304219,8.099048897,1.726709761,816.1454623,141.8289748,9.47152936,1.998597755,3.149332275,30.78007419,749,0.516294047,0
6.990698219,12.39802286,1.678052271,105.8722338,181.3600281,4.06462718,4.768518132,1.289789079,28.02146156,198,0.260439535,1
7.278591228,7.838329519,4.892627342,1187.342165,386.8739189,7.718360352,3.210551175,4.684612371,10.46579598,499,2.180207915,0
7.077387474,9.718722712,4.282686119,72.03994635,267.170556,4.838772646,1.490751781,5.983060757,32.27248573,15,3.115736837,0
7.211345433,9.877693609,3.505849308,1585.375318,147.2141482,8.975323265,0.632321227,0.309706034,36.46097297,820,4.202766784,0
7.93809181,5.844762531,3.635283808,647.5440043,485.2720357,9.077612437,4.212772507,2.748956583,33.67657618,295,3.413224411,1
7.094243431,7.622354417,2.810363972,128.5031059,371.8062589,0.874168079,1.810908014,0.327998743,39.45119595,867,1.041803945,0
7.632809281,7.345112887,4.735453336,1197.286831,480.7106746,9.364933313,3.302348607,4.203353892,32.85358114,510,2.308851832,0
7.452100804,4.261967085,2.481293764,825.4846081,242.1972704,8.255348415,2.354082097,8.951000291,12.67001019,787,4.551731732,0
7.827342331,4.241917639,1.902588549,1948.910806,263.7951533,7.913107143,0.994648899,9.826524115,14.65782096,983,1.633705312,1
8.373659479,12.31697044,0.815176685,1111.187392,454.0798473,2.009113397,3.008433043,6.370475535,33.8589831,238,2.493651825,0
7.965144194,6.7307081,3.931028261,586.716403,286.2722031,8.051192088,0.303415345,1.616376938,20.99916768,580,4.792826673,0
6.929880757,9.180787662,3.67221966,1433.405786,368.2755104,8.501327347,2.066712299,9.0584939,13.18580516,300,3.673540028,1
6.56236627,6.987255736,1.921775193,579.409405,163.4777949,2.891503345,2.733074698,5.162478232,27.18410974,5,3.738701928,0
7.024528089,13.40679245,0.12596707,1813.274418,251.0269109,9.522600784,2.180234871,1.537493121,32.17290392,219,1.261670022,0
7.690155861,6.592967589,4.194986639,780.7078425,105.5524396,0.498601464,3.743360876,9.217266695,23.14983953,765,2.073490592,0
6.602851627,8.296568127,0.057089917,1122.243697,142.6910161,1.499092532,4.139624773,7.574690507,38.81734809,452,0.411710815,1
7.492732494,12.7273025,3.518498898,148.6175525,50.42453687,5.375811381,3.85621537,7.317052727,35.75082432,432,3.032629335,1
7.693685698,12.41933567,4.851285549,880.936414,67.66927324,5.757924711,0.194064739,7.091807038,23.31273444,806,0.518650823,0
7.168487782,5.861014178,2.188306641,1673.108902,489.7777204,6.451500833,0.970643852,2.003398211,40.19490116,869,4.179547911,0
8.041824407,12.0264331,1.174867025,1621.01517,159.0591628,0.169691293,2.683037546,2.110066917,35.9478017,385,4.072768935,0
6.713196506,8.581868867,3.52435505,487.4211898,348.4898193,9.603667746,4.674110202,6.882929984,35.49781515,618,2.668025506,0
6.650275563,8.829688721,4.08564071,490.8541885,427.5948645,0.445880927,4.174783875,2.197227501,32.13710803,294,0.705830166,0
7.956377512,5.334799724,2.73215158,1643.745359,297.7972067,1.430619527,4.212672542,4.386716968,10.45558672,117,0.127894916,0
7.490982632,4.806015138,4.835176376,1864.276919,118.915025,0.140145175,1.516040969,7.820018256,37.86028734,404,3.983543338,1
7.876804793,11.27939307,0.258343608,235.9537965,377.6523968,5.668584333,2.147239485,7.839525181,25.04167164,679,3.000702416,0
7.369654677,8.964611524,2.523977992,927.6143469,320.1131345,9.322668839,2.353529737,4.532617725,47.70438841,996,3.554648184,0
6.992804066,8.368507026,3.592269737,708.035844,379.0627652,6.659471661,0.786857917,7.921899383,42.71939084,762,1.519035629,0
8.138204635,11.29508229,4.313202356,1747.842488,396.3859803,8.226574685,0.155340651,8.386217962,33.50777878,593,2.547413689,1
8.098831758,11.65512899,0.89627806,212.8735836,488.9346655,0.132812035,4.734514497,6.547757513,20.08727927,565,3.735870853,0
7.889392942,5.589081677,4.000017409,461.695588,308.103476,5.420152985,1.203562928,2.284258523,18.14869573,751,2.312816542,1
7.044290274,10.10225149,2.763535379,1517.313258,203.7385007,4.595629775,1.199744519,2.740117804,23.61539351,877,3.006921114,0
7.680461334,5.353540823,1.98276841,150.0230055,341.8090506,4.989679442,0.416895269,3.148411554,29.06271774,11,3.948641309,0
7.221947794,11.51375086,0.658575143,1010.443992,80.79831916,0.722131853,4.64253876,1.168041077,21.8426204,208,1.076103226,0
6.683164147,10.56955156,4.326478795,912.1087176,453.8287932,6.844353611,2.898685575,2.731596204,30.59717982,164,0.329644447,0
8.334627151,13.56614621,0.786366041,702.082299,103.7214551,5.032204149,3.335184286,2.095192243,16.61481702,877,2.659117554,0
6.773637262,4.689580164,1.548939296,819.4160149,197.529277,7.651488499,4.557884436,4.553287498,49.10851251,293,0.310628854,0
8.400474708,4.570547212,1.45022766,1083.384145,417.0854213,4.852906341,1.728100845,9.084375479,14.3169822,910,3.832786472,1
7.392011546,6.821870747,4.357070171,364.6663489,318.7905702,1.493816362,3.107536556,1.044803168,47.27776559,518,3.596057238,0
